id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
56680,0,0,186,1,6,0,193,A,Po%u0159ad%20sch%u016Fze
56681,0,0,102,84,5,2,193,A,Po%u0159ad%20sch%u016Fze
56682,1,0,138,13,30,9,190,A,N%E1vrh%20na%20zkr%E1cen%ED%20lh%u016Fty%20pro%20projedn%E1n%ED%20sn%u011Bmovn%EDho%20tisku%20725
56683,86,0,151,0,33,0,184,A,Novela%20%FAstav.%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
56684,86,0,20,89,59,17,185,R,Novela%20%FAstav.%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
56685,87,0,115,0,66,2,183,A,Novela%20%FAstav.%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
56686,88,0,127,1,53,0,181,A,N.z.%20o%20%u010Cesk%E9m%20n%E1rodn%EDm%20povst%E1n%ED
56687,89,0,77,53,22,5,157,R,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
56688,89,0,150,6,6,0,162,A,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
56689,89,0,85,52,20,6,163,A,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
56690,89,0,152,2,10,1,165,A,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
56691,89,0,85,56,19,5,165,A,Novela%20z.%20o%20sdru%u017Eov%E1n%ED%20v%20politick%FDch%20stran%E1ch%20a%20hnut%EDch
56692,91,0,141,1,22,1,165,A,Novela%20z.%20o%20silni%u010Dn%EDm%20provozu
56693,0,0,121,2,30,2,155,A,Po%u0159ad%20sch%u016Fze
56694,0,0,76,45,26,12,159,R,Po%u0159ad%20sch%u016Fze
56695,0,0,90,9,41,23,163,A,Po%u0159ad%20sch%u016Fze
56696,2,0,127,9,11,29,176,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202013
56697,45,0,146,1,28,2,177,A,Novela%20z.%20o%20Pozemkov%E9m%20fondu%20%u010CR
56698,45,0,135,10,30,2,177,A,Novela%20z.%20o%20Pozemkov%E9m%20fondu%20%u010CR
56699,10,0,45,61,70,7,183,R,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56700,10,0,78,73,30,4,185,R,Novela%20z.%20o%20finan%u010Dn%ED%20kontrole%20-%20EU
56701,0,0,69,2,9,1,81,A,Po%u0159ad%20sch%u016Fze
56702,129,0,35,39,1,0,75,R,P%EDsemn%E1%20interpelace%20M.%20Greben%ED%u010Dka%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20podez%u0159en%ED%20vl%E1dy
56703,129,0,60,8,10,1,79,A,P%EDsemn%E1%20interpelace%20K.%20Kone%u010Dn%E9%20na%20T.%20Chalupu%20ve%20v%u011Bci%20postupu%20Odboru%20oc
56704,129,0,54,6,21,0,81,A,P%EDsemn%E1%20interpelace%20H.%20Orgon%EDkov%E9%20na%20P.%20Dobe%u0161e%20ve%20v%u011Bci%20nutn%E9ho%20zahrnut
56705,129,0,44,11,22,4,81,A,P%EDsemn%E1%20interpelace%20K.%20Klasnov%E9%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20vl%E1dn%EDho%20postoje
56706,129,0,42,23,16,2,83,A,P%EDsemn%E1%20interpelace%20M.%20V%E1ni%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20z%E1kona%20o%20majetkov%E9m%20v
56707,93,0,70,29,13,2,114,A,R%E1mec%20pro%20ozdravn%E9%20postupy%20a%20%u0159e%u0161en%ED%20probl%E9m%u016F%20%FAv%u011Br.instituc%ED
56708,93,0,119,0,1,1,121,A,R%E1mec%20pro%20ozdravn%E9%20postupy%20a%20%u0159e%u0161en%ED%20probl%E9m%u016F%20%FAv%u011Br.instituc%ED
56709,93,0,73,33,13,3,122,A,R%E1mec%20pro%20ozdravn%E9%20postupy%20a%20%u0159e%u0161en%ED%20probl%E9m%u016F%20%FAv%u011Br.instituc%ED
56710,26,0,106,1,21,1,129,A,Novela%20z.%20o%20regulaci%20reklamy%20-%20EU
56711,0,0,130,1,24,2,157,A,%20
56712,0,0,111,9,38,3,161,A,%20
56713,0,0,100,32,25,7,164,A,%20
56714,0,0,89,35,35,5,164,A,%20
56715,12,0,116,1,48,1,166,A,Novela%20z.%20o%20l%E9%u010Divech
56716,30,0,125,0,40,0,165,A,Novela%20z.%20o%20integrovan%E9%20prevenci%20-%20EU
56717,30,0,91,17,44,12,164,A,Novela%20z.%20o%20integrovan%E9%20prevenci%20-%20EU
56718,25,0,103,0,60,0,163,A,Novela%20z.%20o%20odpadech%20-%20EU
56719,25,0,114,0,47,2,163,A,Novela%20z.%20o%20odpadech%20-%20EU
56720,25,0,91,16,48,8,163,A,Novela%20z.%20o%20odpadech%20-%20EU
56721,24,0,115,0,43,0,158,A,Novela%20z.o%20podm%EDn.%20provozu%20vozidel%20na%20pozemn%EDch%20komunikac%EDch%20-%20EU
56722,24,0,45,43,69,1,158,R,Novela%20z.o%20podm%EDn.%20provozu%20vozidel%20na%20pozemn%EDch%20komunikac%EDch%20-%20EU
56723,24,0,74,57,4,1,136,A,Novela%20z.o%20podm%EDn.%20provozu%20vozidel%20na%20pozemn%EDch%20komunikac%EDch%20-%20EU
56724,31,0,112,0,25,0,137,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
56725,31,0,89,5,35,8,137,A,Novela%20z.%20o%20l%E9%u010Divech%20-%20EU
56726,38,0,117,0,20,0,137,A,Novela%20z.%20o%20zdravotn%EDch%20slu%u017Eb%E1ch
56727,38,0,120,0,20,0,140,A,Novela%20z.%20o%20zdravotn%EDch%20slu%u017Eb%E1ch
56728,38,0,115,1,22,1,139,A,Novela%20z.%20o%20zdravotn%EDch%20slu%u017Eb%E1ch
56729,34,0,110,0,29,0,139,A,Novela%20z.%20o%20silni%u010Dn%ED%20doprav%u011B%20-%20EU
56730,0,0,100,83,2,2,187,A,%20
56731,0,0,161,5,17,5,188,A,%20
56732,0,0,175,4,9,2,190,A,%20
56733,0,0,101,88,1,1,191,A,%20
56734,0,1339365600,160,2,7,1,170,A,Po%u0159ad%20sch%u016Fze
56735,0,1339365600,160,1,11,2,174,A,Po%u0159ad%20sch%u016Fze
56736,0,1339365600,164,0,14,0,178,A,Po%u0159ad%20sch%u016Fze
56737,0,1339365600,92,92,6,6,196,R,Po%u0159ad%20sch%u016Fze
56738,0,1339365600,186,1,6,3,196,A,Po%u0159ad%20sch%u016Fze
56739,0,1339365600,95,90,5,6,196,R,Po%u0159ad%20sch%u016Fze
56740,0,1339365600,180,4,11,1,196,A,Po%u0159ad%20sch%u016Fze
56741,0,1339365600,94,91,5,8,198,R,Po%u0159ad%20sch%u016Fze
56742,0,1339365600,25,111,36,26,198,R,Po%u0159ad%20sch%u016Fze
56743,0,1339365600,94,93,9,2,198,R,Po%u0159ad%20sch%u016Fze
56744,0,1339365600,177,12,5,4,198,A,Po%u0159ad%20sch%u016Fze
56745,0,1339365600,100,17,45,36,198,A,Po%u0159ad%20sch%u016Fze
56746,0,1339365600,99,64,17,17,197,A,Po%u0159ad%20sch%u016Fze
56747,0,1339365600,171,7,13,7,198,A,Po%u0159ad%20sch%u016Fze
56748,0,1339365600,126,58,10,4,198,A,Po%u0159ad%20sch%u016Fze
56749,0,1339365600,82,28,52,36,198,R,Po%u0159ad%20sch%u016Fze
56750,0,1339365600,176,4,15,3,198,A,Po%u0159ad%20sch%u016Fze
56751,0,1339365600,88,92,11,7,198,R,Po%u0159ad%20sch%u016Fze
56752,133,1339365600,130,3,59,3,195,A,Novela%20z.%20o%20Pozemkov%E9m%20fondu%20%u010CR
56753,134,1339365600,123,9,50,14,196,A,N%E1vrh%20nov%E9ho%20%u010Dasov%E9ho%20harmonogramu%20projedn%E1v%E1n%ED%20vl%E1dn%EDho%20n%E1vrhu%20z%E1kona
56754,73,1339365600,152,2,36,1,191,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
56755,73,1339365600,143,6,37,5,191,A,Novela%20z.%20o%20platu%20p%u0159edstavitel%u016F%20st%E1tn%ED%20moci
56756,36,1339365600,125,0,63,0,188,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
56757,36,1339365600,98,6,72,12,188,A,Novela%20z.%20-%20transplanta%u010Dn%ED%20z%E1kon%20-%20EU
56758,61,1339365600,25,126,21,9,181,R,Novela%20z.%20o%20poji%u0161%u0165ovnictv%ED
56759,61,1339365600,155,1,21,4,181,A,Novela%20z.%20o%20poji%u0161%u0165ovnictv%ED
56760,61,1339365600,142,12,23,4,181,A,Novela%20z.%20o%20poji%u0161%u0165ovnictv%ED
56761,61,1339365600,116,32,29,4,181,A,Novela%20z.%20o%20poji%u0161%u0165ovnictv%ED
56762,61,1339365600,68,60,47,7,182,R,Novela%20z.%20o%20poji%u0161%u0165ovnictv%ED
56763,16,1339365600,124,2,50,2,178,A,Novela%20z.%20o%20podpo%u0159e%20v%FDzkumu%20a%20v%FDvoje
56764,18,1339365600,131,0,45,2,178,A,Vl.n.z.o%20opat%u0159en.ke%20zv%FD%u0161en%ED%20transparentnosti%20akciov%FDch%20spol.
56765,18,1339365600,82,32,52,13,179,R,Vl.n.z.o%20opat%u0159en.ke%20zv%FD%u0161en%ED%20transparentnosti%20akciov%FDch%20spol.
56766,19,1339365600,124,0,55,0,179,A,Vl.n.z.o%20mezin%E1rodn%ED%20justi%u010Dn%ED%20spolupr%E1ci%20ve%20v%u011Bcech%20trestn%EDch%20-%20EU
56767,19,1339365600,128,1,48,1,178,A,Vl.n.z.o%20mezin%E1rodn%ED%20justi%u010Dn%ED%20spolupr%E1ci%20ve%20v%u011Bcech%20trestn%EDch%20-%20EU
56768,20,1339365600,130,0,46,2,178,A,Vl.n.z.o%20zm%u011Bn%u011B%20z%E1k.v%20souv.s%20p%u0159ijet%EDm%20z.o%20mezin.just.spolupr.%20-%20EU
56769,0,1341957600,165,2,9,1,177,A,Po%u0159ad%20sch%u016Fze
56770,0,1341957600,172,4,5,1,182,A,Po%u0159ad%20sch%u016Fze
56771,0,1341957600,99,85,2,1,187,A,%20
56772,103,1341957600,186,6,4,2,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56773,103,1341957600,94,103,0,1,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56774,103,1341957600,104,68,22,4,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56775,103,1341957600,197,0,1,0,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56776,103,1341957600,93,100,4,1,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56777,103,1341957600,195,1,1,1,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56778,103,1341957600,95,101,2,0,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56779,103,1341957600,97,101,0,0,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56780,103,1341957600,94,102,0,2,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56781,103,1341957600,117,53,25,3,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56782,103,1341957600,115,55,23,5,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56783,103,1341957600,2,188,3,5,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56784,103,1341957600,2,179,7,10,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56785,103,1341957600,93,102,0,2,197,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56786,103,1341957600,197,0,0,0,197,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56787,103,1341957600,93,102,1,2,198,R,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56788,103,1341957600,116,51,24,7,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56789,103,1341957600,100,91,4,3,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56790,103,1341957600,190,2,4,2,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56791,103,1341957600,102,92,2,2,198,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56792,103,1341957600,101,93,0,1,195,A,Vl.n.z.%20o%20zm%u011Bn%u011B%20da%u0148ov%FDch%2C%20pojistn%FDch%20a%20dal%u0161%EDch%20z%E1kon%u016F%20-%20EU
56793,4,1341957600,104,61,24,5,194,A,Novela%20z.%20o%20soci%E1ln%u011B-pr%E1vn%ED%20ochran%u011B%20d%u011Bt%ED
56794,5,1341957600,103,89,1,0,193,A,Novela%20z.%20-%20trestn%ED%20z%E1kon%EDk
56795,6,1341957600,155,3,33,2,193,A,Vl.n.z.%20o%20pojistn%E9m%20na%20d%u016Fchodov%E9%20spo%u0159en%ED%20-%20EU
56796,6,1341957600,99,86,3,1,189,A,Vl.n.z.%20o%20pojistn%E9m%20na%20d%u016Fchodov%E9%20spo%u0159en%ED%20-%20EU
56797,6,1341957600,102,89,2,0,193,A,Vl.n.z.%20o%20pojistn%E9m%20na%20d%u016Fchodov%E9%20spo%u0159en%ED%20-%20EU
56798,7,1341957600,102,90,2,0,194,A,Vl.n.z.o%20pojistn%E9m%20na%20d%u016Fchodov%E9%20spo%u0159en%ED%20-%20souvisej%EDc%ED%20-%20EU
56799,8,1341957600,92,99,1,1,193,R,Vl.n.z.%20o%20majetkov%E9m%20vyrovn%E1n%ED%20s%20c%EDrkvemi%20a%20n%E1bo%u017Een.%20spole%u010D.
56800,8,1341957600,90,99,1,3,193,R,Vl.n.z.%20o%20majetkov%E9m%20vyrovn%E1n%ED%20s%20c%EDrkvemi%20a%20n%E1bo%u017Een.%20spole%u010D.
56801,8,1341957600,90,98,2,3,193,R,Vl.n.z.%20o%20majetkov%E9m%20vyrovn%E1n%ED%20s%20c%EDrkvemi%20a%20n%E1bo%u017Een.%20spole%u010D.
56802,8,1344636000,89,100,2,2,193,R,Vl.n.z.%20o%20majetkov%E9m%20vyrovn%E1n%ED%20s%20c%EDrkvemi%20a%20n%E1bo%u017Een.%20spole%u010D.
56803,8,1344636000,97,1,1,1,100,A,Vl.n.z.%20o%20majetkov%E9m%20vyrovn%E1n%ED%20s%20c%EDrkvemi%20a%20n%E1bo%u017Een.%20spole%u010D.
56804,8,1344636000,102,1,0,0,103,A,Vl.n.z.%20o%20majetkov%E9m%20vyrovn%E1n%ED%20s%20c%EDrkvemi%20a%20n%E1bo%u017Een.%20spole%u010D.
56805,0,1344636000,72,1,4,0,77,A,Po%u0159ad%20sch%u016Fze
56806,0,1344636000,71,0,9,0,80,A,Po%u0159ad%20sch%u016Fze
56807,0,1344636000,35,22,13,12,82,R,Po%u0159ad%20sch%u016Fze
56808,0,1344636000,41,14,16,11,82,R,Po%u0159ad%20sch%u016Fze
56809,0,1344636000,54,14,12,2,82,A,Po%u0159ad%20sch%u016Fze
56810,0,1344636000,11,7,44,4,66,R,Po%u0159ad%20sch%u016Fze
56811,0,1344636000,40,19,14,4,77,A,Po%u0159ad%20sch%u016Fze
56812,0,1344636000,62,1,15,2,80,A,Po%u0159ad%20sch%u016Fze
56813,129,1344636000,8,0,49,0,57,R,P%EDsemn%E1%20interpelace%20K.%20Kone%u010Dn%E9%20na%20T.%20Chalupu%20ve%20v%u011Bci%20postupu%20Odboru%20oc
56814,129,1344636000,82,10,15,0,107,A,P%EDsemn%E1%20interpelace%20K.%20Kone%u010Dn%E9%20na%20T.%20Chalupu%20ve%20v%u011Bci%20postupu%20Odboru%20oc
56815,129,1344636000,48,42,14,4,108,R,P%EDsemn%E1%20interpelace%20K.%20Kone%u010Dn%E9%20na%20T.%20Chalupu%20ve%20v%u011Bci%20postupu%20Odboru%20oc
56816,129,1344636000,46,43,17,2,108,R,P%EDsemn%E1%20interpelace%20M.%20V%E1ni%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20z%E1kona%20o%20majetkov%E9m%20v
56817,119,1344636000,80,7,20,9,116,A,Zpr%E1va%20o%20situaci%20v%20oblasti%20ve%u0159ejn%E9ho%20po%u0159%E1dku%20v%20roce%202011
56818,121,1344636000,56,10,40,14,120,R,Zpr%E1va%20o%20situaci%20v%20oblasti%20migrace%20na%20%FAzem%ED%20%u010CR%20v%20roce%202011
56819,121,1344636000,91,2,4,2,99,A,Zpr%E1va%20o%20situaci%20v%20oblasti%20migrace%20na%20%FAzem%ED%20%u010CR%20v%20roce%202011
56820,121,1344636000,52,8,24,17,101,A,Zpr%E1va%20o%20situaci%20v%20oblasti%20migrace%20na%20%FAzem%ED%20%u010CR%20v%20roce%202011
56821,94,1344636000,96,1,7,1,105,A,N%E1vrh%20na%u0159%EDzen%ED%20Rady%20-%20program%20Pericles%202020
56822,95,1344636000,93,0,14,0,107,A,Zm%u011Bny%20p%u0159%EDlohy%20III%20Rotterdamsk%E9%20%FAmluvy
56823,96,1344636000,97,0,8,1,106,A,T%u0159et%ED%20dodatkov%FD%20protokol%20k%20Evropsk%E9%20%FAmluv%u011B%20o%20vyd%E1v%E1n%ED
56824,131,1344636000,93,2,15,2,112,A,%DAml.o%20odpov%u011Bdnosti%20za%20%u0161kody%20zp%u016Fsoben%E9%20ropn%FDmi%20palivy
56825,97,1344636000,101,1,13,0,115,A,%DAml.%20Organizace%20spojen%FDch%20n%E1rod%u016F%20proti%20korupci
56826,98,1344636000,100,1,14,0,115,A,%DAml.%20o%20boji%20proti%20korupci%20%FA%u0159edn%EDk%u016F%20Evropsk%FDch%20spole%u010Denstv%ED
56827,99,1344636000,101,2,14,0,117,A,%DAml.%20o%20ochran%u011B%20finan%u010Dn%EDch%20z%E1jm%u016F%20Evropsk%FDch%20spole%u010Denstv%ED
56828,100,1344636000,91,0,25,1,117,A,Prot.mezi%20%u010CR%20a%20%u0160v%FDcarskou%20spol.radou%20o%20zamezen%ED%20dvoj.zdan%u011Bn%ED
56829,101,1344636000,95,1,21,0,117,A,Doh.%20o%20partnerstv%ED%20a%20spolupr%E1ci%20mezi%20st%E1ty%20EU%20a%20Ir%E1ckou%20rep.
56830,0,1347314400,141,4,4,3,152,A,Po%u0159ad%20sch%u016Fze
56831,0,1347314400,87,43,15,7,152,A,Po%u0159ad%20sch%u016Fze
56832,0,1347314400,124,7,20,2,153,A,Po%u0159ad%20sch%u016Fze
56833,0,1347314400,94,38,18,3,153,A,Po%u0159ad%20sch%u016Fze
56834,0,1347314400,70,52,25,6,153,R,Po%u0159ad%20sch%u016Fze
56835,0,1347314400,139,3,9,2,153,A,Po%u0159ad%20sch%u016Fze
56836,0,1347314400,77,54,19,3,153,A,Po%u0159ad%20sch%u016Fze
56837,0,1347314400,76,34,28,15,153,R,Po%u0159ad%20sch%u016Fze
56838,0,1347314400,77,44,20,12,153,A,Po%u0159ad%20sch%u016Fze
56839,0,1347314400,87,45,17,4,153,A,Po%u0159ad%20sch%u016Fze
56840,0,1347314400,126,5,20,3,154,A,Po%u0159ad%20sch%u016Fze
56841,67,1347314400,119,1,33,0,153,A,Novela%20z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk
56842,67,1347314400,121,0,31,2,154,A,Novela%20z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk
56843,67,1347314400,130,4,21,0,155,A,Novela%20z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk
56844,111,1347314400,64,75,14,1,154,R,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56845,111,1347314400,144,0,12,0,156,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56846,111,1347314400,73,41,13,10,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56847,111,1347314400,77,41,15,7,140,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56848,111,1347314400,76,47,12,6,141,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56849,111,1347314400,109,9,13,11,142,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56850,111,1347314400,124,4,13,3,144,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56851,111,1347314400,85,8,30,21,144,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56852,111,1347314400,132,0,3,2,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56853,111,1347314400,78,13,25,21,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56854,111,1347314400,123,1,6,7,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56855,111,1347314400,0,0,137,0,137,R,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56856,111,1347314400,75,23,25,14,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56857,111,1347314400,131,0,5,1,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56858,111,1347314400,131,0,5,1,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56859,111,1347314400,106,4,21,6,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56860,111,1347314400,118,2,10,7,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56861,111,1347314400,83,11,19,24,137,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56862,111,1347314400,133,0,3,0,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56863,111,1347314400,123,1,9,2,135,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56864,111,1347314400,116,1,14,5,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56865,111,1347314400,102,9,13,12,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56866,111,1347314400,124,0,10,2,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56867,111,1347314400,131,0,5,0,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56868,111,1347314400,117,4,12,2,135,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56869,111,1347314400,74,17,29,16,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56870,111,1347314400,134,0,2,0,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56871,111,1347314400,131,0,3,2,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56872,111,1347314400,125,0,8,3,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56873,111,1347314400,81,11,32,12,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56874,111,1347314400,114,4,13,5,136,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
56875,142,1347314400,125,1,2,0,128,A,Novela%20z.%20o%20Pozemkov%E9m%20fondu%20%u010CR
